#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
2772899465.fna	NZ_CP160409.1	1142375	1143253	+	isdE	1-879/879	===============	0/0	100.00	100.00	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
2772899465.fna	NZ_CP160409.1	1143266	1144231	+	isdF	1-966/966	===============	0/0	100.00	99.69	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	1144293	1145027	+	srtB	1-735/735	===============	0/0	100.00	99.59	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	1145046	1145369	+	isdG	1-324/324	===============	0/0	100.00	100.00	vfdb	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
2772899465.fna	NZ_CP160409.1	1171234	1172193	-	hly/hla	1-960/960	===============	0/0	100.00	99.48	vfdb	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	1551890	1553350	-	ebp	1-1461/1461	===============	0/0	100.00	98.02	vfdb	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	1560994	1561971	-	lukF-PV	1-978/978	===============	0/0	100.00	99.90	vfdb	NP_646195	(lukF-PV) Panton-Valentine leukocidin chain F precursor [PVL (VF0018)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	1561973	1562911	-	lukS-PV	1-939/939	===============	0/0	100.00	100.00	vfdb	NP_646196	(lukS-PV) Panton-Valentine leukocidin chain S precursor [PVL (VF0018)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	1956887	1957855	-	lukF-PV	1-969/978	========/======	2/2	98.98	82.06	vfdb	NP_646195	(lukF-PV) Panton-Valentine leukocidin chain F precursor [PVL (VF0018)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2126112	2127866	-	map	1-1755/1755	===============	0/0	100.00	99.60	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]	
2772899465.fna	NZ_CP160409.1	2129627	2129977	-	scn	1-351/351	===============	0/0	100.00	100.00	vfdb	YP_001332910	(scn) complement inhibitor SCIN [SCIN (VF0425)] [Staphylococcus aureus subsp. aureus str. Newman]	
2772899465.fna	NZ_CP160409.1	2130662	2131111	+	chp	1-450/450	===============	0/0	100.00	100.00	vfdb	YP_001332911	(chp) chemotaxis-inhibiting protein CHIPS [CHIPS (VF0424)] [Staphylococcus aureus subsp. aureus str. Newman]	
2772899465.fna	NZ_CP160409.1	2132191	2132682	-	sak	1-492/492	===============	0/0	100.00	99.39	vfdb	NP_646702	(sak) Staphylokinase precursor [Staphylokinase (VF0021)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2171472	2172295	+	hlb	170-993/993	..=============	0/0	82.98	100.00	vfdb	YP_186826	(hlb) beta-hemolysin [<beta>-hemolysin (VF0002)] [Staphylococcus aureus subsp. aureus COL]	
2772899465.fna	NZ_CP160409.1	2190337	2190471	-	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2381371	2383785	+	hysA	1-2418/2448	========/======	5/9	98.53	90.58	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2583560	2584870	+	sbi	1-1314/1314	========/======	1/3	99.77	97.87	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2585406	2586335	+	hlgA	1-930/930	===============	0/0	100.00	99.46	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2586902	2587849	+	hlgC	1-948/948	===============	0/0	100.00	99.47	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2587851	2588828	+	hlgB	1-978/978	===============	0/0	100.00	99.90	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2672902	2675724	-	fnbB	1-2832/2832	========/======	18/53	98.91	86.55	vfdb	NP_647237	(fnbB) fibronectin-binding protein B [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2676406	2679462	-	fnbA	1-3048/3048	========/======	11/31	99.64	87.68	vfdb	NP_647238	(fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2818099	2820432	-	clfB	1-2340/2724	========/=====.	5/12	85.57	91.76	vfdb	NP_647368	(clfB) Clumping factor B adhesin [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2827505	2829034	-	aur	1-1530/1530	===============	0/0	100.00	99.61	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2869280	2869840	-	icaR	1-561/561	===============	0/0	100.00	100.00	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2870004	2871242	+	icaA	1-1239/1239	===============	0/0	100.00	99.92	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2871206	2871511	+	icaD	1-306/306	===============	0/0	100.00	100.00	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2871508	2872380	+	icaB	1-873/873	===============	0/0	100.00	100.00	vfdb	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2872367	2873419	+	icaC	1-1053/1053	===============	0/0	100.00	100.00	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
2772899465.fna	NZ_CP160409.1	2873866	2875911	-	lip	1-2046/2046	===============	0/0	100.00	100.00	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]	
