#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
3004670934.fna	NZ_CP040665.2	178277	178834	+	cap8M	1-558/558	===============	0/0	100.00	99.64	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	178834	179721	+	cap8N	1-888/888	===============	0/0	100.00	99.44	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	179775	181037	+	cap8O	1-1263/1263	===============	0/0	100.00	99.05	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	181114	182259	+	cap8P	1-1146/1146	===============	0/0	100.00	99.56	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	325173	325466	+	esxA	1-294/294	===============	0/0	100.00	100.00	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	325549	328578	+	esaA	1-3030/3030	===============	0/0	100.00	98.91	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	328578	329036	+	essA	1-459/459	===============	0/0	100.00	98.26	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	329008	329250	+	esaB	1-243/243	===============	0/0	100.00	99.59	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	329263	330597	+	essB	1-1335/1335	===============	0/0	100.00	98.95	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	330619	335058	+	essC	1-4440/4440	===============	0/0	100.00	98.51	vfdb	NP_645079	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	335088	335480	+	esaC	1-393/393	===============	0/0	100.00	97.71	vfdb	NP_645081	(esaC) type VII secretion system protein secreted protein EsxC [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	335496	335810	+	esxB	1-315/315	===============	0/0	100.00	97.46	vfdb	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	363558	365633	+	geh	1-2073/2073	========/======	1/3	100.00	99.13	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	606866	609763	+	sdrC	1-2868/2868	========/======	6/34	99.93	93.14	vfdb	NP_645333	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	610130	614143	+	sdrD	1-4044/4044	========/======	8/50	99.01	92.94	vfdb	NP_645334	(sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	614537	617580	+	sdrE	1-3062/3426	========/=====.	1/18	88.85	96.05	vfdb	NP_645335	(sdrE) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	851155	853666	+	clfA	1-2479/2841	========/=====.	6/37	87.19	89.22	vfdb	NP_645581	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	1059996	1060325	-	sspC	1-330/330	===============	0/0	100.00	99.70	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	1060363	1061544	-	sspB	1-1182/1182	===============	0/0	100.00	99.83	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	1061626	1062636	-	sspA	1-984/984	========/======	1/27	100.00	96.64	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	1144553	1146490	-	isdB	1-1938/1938	===============	0/0	100.00	98.97	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
3004670934.fna	NZ_CP040665.2	1146693	1147745	-	isdA	1-1053/1053	===============	0/0	100.00	100.00	vfdb	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
3004670934.fna	NZ_CP040665.2	1147954	1148637	+	isdC	1-684/684	===============	0/0	100.00	100.00	vfdb	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
3004670934.fna	NZ_CP040665.2	1148637	1149713	+	isdD	1-1077/1077	===============	0/0	100.00	99.72	vfdb	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	1149710	1150588	+	isdE	1-879/879	===============	0/0	100.00	100.00	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
3004670934.fna	NZ_CP040665.2	1150601	1151566	+	isdF	1-966/966	===============	0/0	100.00	99.69	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	1151628	1152362	+	srtB	1-735/735	===============	0/0	100.00	99.59	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	1152381	1152704	+	isdG	1-324/324	===============	0/0	100.00	99.07	vfdb	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
3004670934.fna	NZ_CP040665.2	1180457	1181416	-	hly/hla	1-960/960	===============	0/0	100.00	99.79	vfdb	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	1558884	1560344	-	ebp	1-1461/1461	===============	0/0	100.00	99.80	vfdb	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	1907678	1908646	-	lukF-PV	1-969/978	========/======	2/2	98.98	82.27	vfdb	NP_646195	(lukF-PV) Panton-Valentine leukocidin chain F precursor [PVL (VF0018)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2041692	2043113	-	map	1-1428/1755	========/====..	5/10	80.91	89.44	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]	
3004670934.fna	NZ_CP040665.2	2044874	2045224	-	scn	1-351/351	===============	0/0	100.00	100.00	vfdb	YP_001332910	(scn) complement inhibitor SCIN [SCIN (VF0425)] [Staphylococcus aureus subsp. aureus str. Newman]	
3004670934.fna	NZ_CP040665.2	2045909	2046358	+	chp	1-450/450	===============	0/0	100.00	100.00	vfdb	YP_001332911	(chp) chemotaxis-inhibiting protein CHIPS [CHIPS (VF0424)] [Staphylococcus aureus subsp. aureus str. Newman]	
3004670934.fna	NZ_CP040665.2	2047438	2047929	-	sak	1-492/492	===============	0/0	100.00	99.39	vfdb	NP_646702	(sak) Staphylokinase precursor [Staphylokinase (VF0021)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2086288	2087111	+	hlb	170-993/993	..=============	0/0	82.98	99.15	vfdb	YP_186826	(hlb) beta-hemolysin [<beta>-hemolysin (VF0002)] [Staphylococcus aureus subsp. aureus COL]	
3004670934.fna	NZ_CP040665.2	2100139	2100273	-	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2288105	2290525	+	hysA	1-2418/2448	========/======	3/5	98.73	94.67	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2490879	2492189	+	sbi	1-1314/1314	========/======	1/3	99.77	98.17	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2492770	2493699	+	hlgA	1-930/930	===============	0/0	100.00	99.68	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2494266	2495213	+	hlgC	1-948/948	===============	0/0	100.00	99.47	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2495215	2496192	+	hlgB	1-978/978	===============	0/0	100.00	99.80	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2580508	2583393	-	fnbB	1-2832/2832	========/======	24/98	99.22	85.83	vfdb	NP_647237	(fnbB) fibronectin-binding protein B [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2584391	2587190	-	fnbA	1-2815/3048	========/=====.	4/23	91.73	95.96	vfdb	NP_647238	(fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2723640	2726273	-	clfB	1-2724/2724	========/======	7/96	96.59	90.94	vfdb	NP_647368	(clfB) Clumping factor B adhesin [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2733346	2734875	-	aur	1-1530/1530	===============	0/0	100.00	99.67	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2775118	2775678	-	icaR	1-561/561	===============	0/0	100.00	99.82	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2775842	2777080	+	icaA	1-1239/1239	===============	0/0	100.00	99.84	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2777044	2777349	+	icaD	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2777346	2778218	+	icaB	1-873/873	===============	0/0	100.00	99.77	vfdb	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2778205	2779257	+	icaC	1-1053/1053	===============	0/0	100.00	99.43	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
3004670934.fna	NZ_CP040665.2	2779590	2781635	-	lip	1-2046/2046	===============	0/0	100.00	98.97	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]	
