file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
2212168474.fna	NZ_CP092563.1	124615	125967	+	TET38	1-1353/1353	===============	0/0	100.00	100.00	megares	MEG_6984	Drugs:Tetracyclines:Tetracycline_resistance_MFS_efflux_pumps:TET38		2212168474
2212168474.fna	NZ_CP092563.1	352874	353293	+	MEPR	1-420/420	===============	0/0	100.00	100.00	megares	MEG_3836	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_regulator:MEPR		2212168474
2212168474.fna	NZ_CP092563.1	353385	354755	+	MEPA	1-1371/1371	===============	0/0	100.00	99.49	megares	MEG_3834	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MEPA		2212168474
2212168474.fna	NZ_CP092563.1	354859	355299	+	MEPB	1-441/441	===============	0/0	100.00	89.34	megares	MEG_3835	Drugs:Multi-drug_resistance:Multi-drug_MATE_efflux_pump:MEPB		2212168474
2212168474.fna	NZ_CP092563.1	704497	704940	+	AAC3	1-444/444	===============	0/0	100.00	99.10	megares	MEG_47	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC3		2212168474
2212168474.fna	NZ_CP092563.1	713344	713787	-	MGRA	1-444/444	===============	0/0	100.00	100.00	megares	MEG_3943	Drugs:Multi-drug_resistance:MDR_regulator:MGRA		2212168474
2212168474.fna	NZ_CP092563.1	721438	722604	+	NORA	1-1167/1167	===============	0/0	100.00	100.00	megares	MEG_4207	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:NORA		2212168474
2212168474.fna	NZ_CP092563.1	1412031	1413386	-	ARLS	1-1356/1356	===============	0/0	100.00	100.00	megares	MEG_1119	Drugs:Multi-drug_resistance:MDR_regulator:ARLS		2212168474
2212168474.fna	NZ_CP092563.1	1413383	1414042	-	ARLR	1-660/660	===============	0/0	100.00	100.00	megares	MEG_1117	Drugs:Multi-drug_resistance:MDR_regulator:ARLR		2212168474
2212168474.fna	NZ_CP092563.1	1460173	1461564	-	NORB	1-1392/1392	===============	0/0	100.00	98.92	megares	MEG_4210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:NORB		2212168474
2212168474.fna	NZ_CP092563.1	1781957	1782757	-	APH3-PRIME	1-801/801	===============	0/0	100.00	100.00	megares	MEG_1060	Drugs:Aminoglycosides:Aminoglycoside_O-phosphotransferases:APH3-PRIME		2212168474
2212168474.fna	NZ_CP092563.1	2213988	2215430	-	LMRS	1-1443/1443	===============	0/0	100.00	98.96	megares	MEG_3599	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:LMRS		2212168474
2212168474.fna	NZ_CP092563.1	2365896	2366315	+	FOSB	1-420/420	===============	0/0	100.00	99.76	megares	MEG_3009	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSB		2212168474
2212168474.fna	NZ_CP092563.1	2494632	2495819	-	DHAP	1-1188/1188	===============	0/0	100.00	100.00	megares	MEG_2614	Drugs:Phenicol:Phenicol_resistance_MFS_efflux_pumps:DHAP		2212168474
2212168474.fna	NZ_CP092563.1	2640276	2641070	-	APH2-DPRIME	1-795/795	===============	0/0	100.00	100.00	megares	MEG_1016	Drugs:Aminoglycosides:Aminoglycoside_O-phosphotransferases:APH2-DPRIME		2212168474
2212168474.fna	NZ_CP092563.1	2641163	2641693	-	SAT	1-543/543	========/======	1/12	97.79	97.79	megares	MEG_6166	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT		2212168474
2212168474.fna	NZ_CP092563.1	2650029	2650928	-	MPHC	1-900/900	===============	0/0	100.00	99.89	megares	MEG_4038	Drugs:MLS:Macrolide_phosphotransferases:MPHC		2212168474
2212168474.fna	NZ_CP092563.1	2651027	2652493	-	MSRA	1-1467/1467	===============	0/0	100.00	99.93	megares	MEG_4066	Drugs:MLS:MLS_resistance_ABC_efflux_pumps:MSRA		2212168474
2212168474.fna	NZ_CP092563.1	2663286	2663816	+	SAT	1-543/543	========/======	1/12	97.79	97.79	megares	MEG_6166	Drugs:Nucleosides:Streptothricin_acetyltransferase:SAT		2212168474
2212168474.fna	NZ_CP092563.1	2663909	2664703	+	APH2-DPRIME	1-795/795	===============	0/0	100.00	100.00	megares	MEG_1016	Drugs:Aminoglycosides:Aminoglycoside_O-phosphotransferases:APH2-DPRIME		2212168474
2064726533.fna	NZ_CP077755.1	145637	146437	+	APH3-PRIME	1-801/801	===============	0/0	100.00	99.38	megares	MEG_1060	Drugs:Aminoglycosides:Aminoglycoside_O-phosphotransferases:APH3-PRIME		2064726533
2064726533.fna	NZ_CP077755.1	260809	262249	-	FEXA	1-1441/1441	===============	0/0	100.00	99.79	megares	MEG_2905	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:FEXA		2064726533
2064726533.fna	NZ_CP077755.1	476053	477444	+	NORB	1-1392/1392	===============	0/0	100.00	99.50	megares	MEG_4210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:NORB		2064726533
2064726533.fna	NZ_CP077755.1	523508	524167	+	ARLR	1-660/660	===============	0/0	100.00	100.00	megares	MEG_1117	Drugs:Multi-drug_resistance:MDR_regulator:ARLR		2064726533
2064726533.fna	NZ_CP077755.1	524164	525519	+	ARLS	1-1356/1356	===============	0/0	100.00	100.00	megares	MEG_1119	Drugs:Multi-drug_resistance:MDR_regulator:ARLS		2064726533
2064726533.fna	NZ_CP077755.1	1202889	1204055	-	NORA	1-1167/1167	===============	0/0	100.00	99.91	megares	MEG_4207	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:NORA		2064726533
2064726533.fna	NZ_CP077755.1	1211706	1212149	+	MGRA	1-444/444	===============	0/0	100.00	100.00	megares	MEG_3943	Drugs:Multi-drug_resistance:MDR_regulator:MGRA		2064726533
2064726533.fna	NZ_CP077755.1	1220166	1220609	-	AAC3	1-444/444	===============	0/0	100.00	98.87	megares	MEG_47	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC3		2064726533
2064726533.fna	NZ_CP077755.1	1589049	1589489	-	MEPB	1-441/441	===============	0/0	100.00	95.69	megares	MEG_3835	Drugs:Multi-drug_resistance:Multi-drug_MATE_efflux_pump:MEPB		2064726533
2064726533.fna	NZ_CP077755.1	1589593	1590963	-	MEPA	1-1371/1371	===============	0/0	100.00	99.42	megares	MEG_3834	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MEPA		2064726533
2064726533.fna	NZ_CP077755.1	1591055	1591474	-	MEPR	1-420/420	===============	0/0	100.00	99.29	megares	MEG_3836	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_regulator:MEPR		2064726533
2064726533.fna	NZ_CP077755.1	1820237	1821589	-	TET38	1-1353/1353	===============	0/0	100.00	100.00	megares	MEG_6982	Drugs:Tetracyclines:Tetracycline_resistance_MFS_efflux_pumps:TET38		2064726533
2064726533.fna	NZ_CP077755.1	1856855	1857625	-	ANT4-PRIME	1-771/771	===============	0/0	100.00	99.87	megares	MEG_978	Drugs:Aminoglycosides:Aminoglycoside_O-nucleotidyltransferases:ANT4-PRIME		2064726533
2064726533.fna	NZ_CP077755.1	1864888	1865691	-	LSAE	1-804/804	===============	0/0	100.00	100.00	megares	MEG_3648	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:LSAE		2064726533
2064726533.fna	NZ_CP077755.1	1865745	1867229	-	LSA	1-1485/1485	===============	0/0	100.00	100.00	megares	MEG_3641	Drugs:MLS:MLS_resistance_ABC_efflux_pumps:LSA		2064726533
2064726533.fna	NZ_CP077755.1	1869296	1870105	-	ANT9	1-810/810	===============	0/0	100.00	100.00	megares	MEG_1004	Drugs:Aminoglycosides:Aminoglycoside_O-nucleotidyltransferases:ANT9		2064726533
2064726533.fna	NZ_CP077755.1	1870808	1871671	-	ANT6	1-864/864	===============	0/0	100.00	100.00	megares	MEG_1000	Drugs:Aminoglycosides:Aminoglycoside_O-nucleotidyltransferases:ANT6		2064726533
2064726533.fna	NZ_CP077755.1	1874244	1875620	+	TETL	1-1377/1377	===============	0/0	100.00	100.00	megares	MEG_7095	Drugs:Tetracyclines:Tetracycline_resistance_MFS_efflux_pumps:TETL		2064726533
2064726533.fna	NZ_CP077755.1	1878325	1879059	-	ERMC	1-735/735	===============	0/0	100.00	99.05	megares	MEG_2818	Drugs:MLS:23S_rRNA_methyltransferases:ERMC		2064726533
2064726533.fna	NZ_CP077755.1	1882348	1883792	+	AAC6-PRIME	1-1445/1445	===============	0/0	100.00	100.00	megares	MEG_364	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME		2064726533
2064726533.fna	NZ_CP077755.1	1886670	1887557	-	BLAZ	1-888/888	===============	0/0	100.00	99.66	megares	MEG_1408	Drugs:betalactams:Class_A_betalactamases:BLAZ		2064726533
2064726533.fna	NZ_CP077755.1	1887622	1889379	+	BLAR	1-1758/1758	===============	0/0	100.00	99.94	megares	MEG_1302	Drugs:betalactams:Penicillin_binding_protein_regulator:BLAR		2064726533
2064726533.fna	NZ_CP077755.1	1889369	1889749	+	BLAI	1-381/381	===============	0/0	100.00	100.00	megares	MEG_1287	Drugs:betalactams:Penicillin_binding_protein_regulator:BLAI		2064726533
2064726533.fna	NZ_CP077755.1	1944106	1946115	-	MECA	1-2010/2010	===============	0/0	100.00	99.95	megares	MEG_3783	Drugs:betalactams:Penicillin_binding_protein:MECA		2064726533
2064726533.fna	NZ_CP077755.1	1983159	1983638	-	RLMH	1-480/480	===============	0/0	100.00	98.12	megares	MEG_6058	Drugs:MLS:23S_rRNA_methyltransferases:RLMH		2064726533
2064726533.fna	NZ_CP077755.1	2302697	2303884	+	DHAP	1-1188/1188	===============	0/0	100.00	99.58	megares	MEG_2614	Drugs:Phenicol:Phenicol_resistance_MFS_efflux_pumps:DHAP		2064726533
2064726533.fna	NZ_CP077755.1	2398301	2398798	-	DFRG	1-498/498	===============	0/0	100.00	100.00	megares	MEG_2579	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRG		2064726533
2064726533.fna	NZ_CP077755.1	2437667	2438086	-	FOSB	1-420/420	===============	0/0	100.00	99.29	megares	MEG_3009	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSB		2064726533
2064726533.fna	NZ_CP077755.1	2580618	2582060	+	LMRS	1-1443/1443	===============	0/0	100.00	99.17	megares	MEG_3599	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:LMRS		2064726533
2064726533.fna	NZ_CP077755.1	2773002	2773889	-	BLAZ	1-888/888	===============	0/0	100.00	99.78	megares	MEG_1411	Drugs:betalactams:Class_A_betalactamases:BLAZ		2064726533
2064726533.fna	NZ_CP077755.1	2773954	2775711	+	BLAR	1-1758/1758	===============	0/0	100.00	92.83	megares	MEG_1302	Drugs:betalactams:Penicillin_binding_protein_regulator:BLAR		2064726533
2064726533.fna	NZ_CP077755.1	2775701	2776081	+	BLAI	1-381/381	===============	0/0	100.00	95.28	megares	MEG_1287	Drugs:betalactams:Penicillin_binding_protein_regulator:BLAI		2064726533
2772899465.fna	NZ_CP160409.1	33665	34144	+	RLMH	1-480/480	===============	0/0	100.00	100.00	megares	MEG_6058	Drugs:MLS:23S_rRNA_methyltransferases:RLMH		2772899465
2772899465.fna	NZ_CP160409.1	39080	41089	-	MECA	1-2010/2010	===============	0/0	100.00	100.00	megares	MEG_3785	Drugs:betalactams:Penicillin_binding_protein:MECA		2772899465
2772899465.fna	NZ_CP160409.1	157527	158879	+	TET38	1-1353/1353	===============	0/0	100.00	100.00	megares	MEG_6982	Drugs:Tetracyclines:Tetracycline_resistance_MFS_efflux_pumps:TET38		2772899465
2772899465.fna	NZ_CP160409.1	386663	387082	+	MEPR	1-420/420	===============	0/0	100.00	99.29	megares	MEG_3836	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_regulator:MEPR		2772899465
2772899465.fna	NZ_CP160409.1	387174	388544	+	MEPA	1-1371/1371	===============	0/0	100.00	99.93	megares	MEG_3834	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MEPA		2772899465
2772899465.fna	NZ_CP160409.1	388648	389088	+	MEPB	1-441/441	===============	0/0	100.00	100.00	megares	MEG_3835	Drugs:Multi-drug_resistance:Multi-drug_MATE_efflux_pump:MEPB		2772899465
2772899465.fna	NZ_CP160409.1	752786	753229	+	AAC3	1-444/444	===============	0/0	100.00	98.87	megares	MEG_47	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC3		2772899465
2772899465.fna	NZ_CP160409.1	761246	761689	-	MGRA	1-444/444	===============	0/0	100.00	99.78	megares	MEG_3943	Drugs:Multi-drug_resistance:MDR_regulator:MGRA		2772899465
2772899465.fna	NZ_CP160409.1	769340	770506	+	NORA	1-1167/1167	===============	0/0	100.00	99.91	megares	MEG_4207	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:NORA		2772899465
2772899465.fna	NZ_CP160409.1	1455091	1456446	-	ARLS	1-1356/1356	===============	0/0	100.00	100.00	megares	MEG_1118	Drugs:Multi-drug_resistance:MDR_regulator:ARLS		2772899465
2772899465.fna	NZ_CP160409.1	1456443	1457102	-	ARLR	1-660/660	===============	0/0	100.00	100.00	megares	MEG_1117	Drugs:Multi-drug_resistance:MDR_regulator:ARLR		2772899465
2772899465.fna	NZ_CP160409.1	1503307	1504698	-	NORB	1-1392/1392	===============	0/0	100.00	99.21	megares	MEG_4210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:NORB		2772899465
2772899465.fna	NZ_CP160409.1	1870543	1871343	-	APH3-PRIME	1-801/801	===============	0/0	100.00	100.00	megares	MEG_1060	Drugs:Aminoglycosides:Aminoglycoside_O-phosphotransferases:APH3-PRIME		2772899465
2772899465.fna	NZ_CP160409.1	2342522	2343964	-	LMRS	1-1443/1443	===============	0/0	100.00	99.86	megares	MEG_3599	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:LMRS		2772899465
2772899465.fna	NZ_CP160409.1	2495712	2496131	+	FOSB	1-420/420	===============	0/0	100.00	100.00	megares	MEG_3009	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSB		2772899465
2772899465.fna	NZ_CP160409.1	2625516	2626702	-	DHAP	2-1188/1188	===============	0/0	99.92	99.41	megares	MEG_2614	Drugs:Phenicol:Phenicol_resistance_MFS_efflux_pumps:DHAP		2772899465
2064751942.fna	NZ_CP077757.1	143076	143876	+	APH3-PRIME	1-801/801	===============	0/0	100.00	99.38	megares	MEG_1060	Drugs:Aminoglycosides:Aminoglycoside_O-phosphotransferases:APH3-PRIME		2064751942
2064751942.fna	NZ_CP077757.1	258248	259688	-	FEXA	1-1441/1441	===============	0/0	100.00	99.79	megares	MEG_2905	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:FEXA		2064751942
2064751942.fna	NZ_CP077757.1	475085	476476	+	NORB	1-1392/1392	===============	0/0	100.00	99.50	megares	MEG_4210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:NORB		2064751942
2064751942.fna	NZ_CP077757.1	522545	523204	+	ARLR	1-660/660	===============	0/0	100.00	100.00	megares	MEG_1117	Drugs:Multi-drug_resistance:MDR_regulator:ARLR		2064751942
2064751942.fna	NZ_CP077757.1	523201	524556	+	ARLS	1-1356/1356	===============	0/0	100.00	99.93	megares	MEG_1119	Drugs:Multi-drug_resistance:MDR_regulator:ARLS		2064751942
2064751942.fna	NZ_CP077757.1	1211566	1212732	-	NORA	1-1167/1167	===============	0/0	100.00	99.91	megares	MEG_4207	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:NORA		2064751942
2064751942.fna	NZ_CP077757.1	1220383	1220826	+	MGRA	1-444/444	===============	0/0	100.00	100.00	megares	MEG_3943	Drugs:Multi-drug_resistance:MDR_regulator:MGRA		2064751942
2064751942.fna	NZ_CP077757.1	1228843	1229286	-	AAC3	1-444/444	===============	0/0	100.00	98.87	megares	MEG_47	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC3		2064751942
2064751942.fna	NZ_CP077757.1	1597794	1598234	-	MEPB	1-441/441	===============	0/0	100.00	95.69	megares	MEG_3835	Drugs:Multi-drug_resistance:Multi-drug_MATE_efflux_pump:MEPB		2064751942
2064751942.fna	NZ_CP077757.1	1598338	1599708	-	MEPA	1-1371/1371	===============	0/0	100.00	99.42	megares	MEG_3834	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MEPA		2064751942
2064751942.fna	NZ_CP077757.1	1599800	1600219	-	MEPR	1-420/420	===============	0/0	100.00	99.29	megares	MEG_3836	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_regulator:MEPR		2064751942
2064751942.fna	NZ_CP077757.1	1831657	1833009	-	TET38	1-1353/1353	===============	0/0	100.00	100.00	megares	MEG_6982	Drugs:Tetracyclines:Tetracycline_resistance_MFS_efflux_pumps:TET38		2064751942
2064751942.fna	NZ_CP077757.1	1868275	1869045	-	ANT4-PRIME	1-771/771	===============	0/0	100.00	99.87	megares	MEG_978	Drugs:Aminoglycosides:Aminoglycoside_O-nucleotidyltransferases:ANT4-PRIME		2064751942
2064751942.fna	NZ_CP077757.1	1876309	1877112	-	LSAE	1-804/804	===============	0/0	100.00	100.00	megares	MEG_3648	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:LSAE		2064751942
2064751942.fna	NZ_CP077757.1	1877166	1878650	-	LSA	1-1485/1485	===============	0/0	100.00	100.00	megares	MEG_3641	Drugs:MLS:MLS_resistance_ABC_efflux_pumps:LSA		2064751942
2064751942.fna	NZ_CP077757.1	1880717	1881526	-	ANT9	1-810/810	===============	0/0	100.00	100.00	megares	MEG_1004	Drugs:Aminoglycosides:Aminoglycoside_O-nucleotidyltransferases:ANT9		2064751942
2064751942.fna	NZ_CP077757.1	1882229	1883092	-	ANT6	1-864/864	===============	0/0	100.00	100.00	megares	MEG_1000	Drugs:Aminoglycosides:Aminoglycoside_O-nucleotidyltransferases:ANT6		2064751942
2064751942.fna	NZ_CP077757.1	1885665	1887041	+	TETL	1-1377/1377	===============	0/0	100.00	100.00	megares	MEG_7095	Drugs:Tetracyclines:Tetracycline_resistance_MFS_efflux_pumps:TETL		2064751942
2064751942.fna	NZ_CP077757.1	1889746	1890480	-	ERMC	1-735/735	===============	0/0	100.00	99.05	megares	MEG_2818	Drugs:MLS:23S_rRNA_methyltransferases:ERMC		2064751942
2064751942.fna	NZ_CP077757.1	1893767	1895211	+	AAC6-PRIME	1-1445/1445	===============	0/0	100.00	100.00	megares	MEG_364	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME		2064751942
