#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
2064726533.fna	NZ_CP077755.1	1870808	1871671	-	ANT6	1-864/864	===============	0/0	100.00	100.00	megares	MEG_1000	Drugs:Aminoglycosides:Aminoglycoside_O-nucleotidyltransferases:ANT6	
2064726533.fna	NZ_CP077755.1	1874244	1875620	+	TETL	1-1377/1377	===============	0/0	100.00	100.00	megares	MEG_7095	Drugs:Tetracyclines:Tetracycline_resistance_MFS_efflux_pumps:TETL	
2064726533.fna	NZ_CP077755.1	1878325	1879059	-	ERMC	1-735/735	===============	0/0	100.00	99.05	megares	MEG_2818	Drugs:MLS:23S_rRNA_methyltransferases:ERMC	
2064726533.fna	NZ_CP077755.1	1882348	1883792	+	AAC6-PRIME	1-1445/1445	===============	0/0	100.00	100.00	megares	MEG_364	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
2064726533.fna	NZ_CP077755.1	1886670	1887557	-	BLAZ	1-888/888	===============	0/0	100.00	99.66	megares	MEG_1408	Drugs:betalactams:Class_A_betalactamases:BLAZ	
2064726533.fna	NZ_CP077755.1	1887622	1889379	+	BLAR	1-1758/1758	===============	0/0	100.00	99.94	megares	MEG_1302	Drugs:betalactams:Penicillin_binding_protein_regulator:BLAR	
2064726533.fna	NZ_CP077755.1	1889369	1889749	+	BLAI	1-381/381	===============	0/0	100.00	100.00	megares	MEG_1287	Drugs:betalactams:Penicillin_binding_protein_regulator:BLAI	
2064726533.fna	NZ_CP077755.1	1944106	1946115	-	MECA	1-2010/2010	===============	0/0	100.00	99.95	megares	MEG_3783	Drugs:betalactams:Penicillin_binding_protein:MECA	
2064726533.fna	NZ_CP077755.1	1983159	1983638	-	RLMH	1-480/480	===============	0/0	100.00	98.12	megares	MEG_6058	Drugs:MLS:23S_rRNA_methyltransferases:RLMH	
2064726533.fna	NZ_CP077755.1	2302697	2303884	+	DHAP	1-1188/1188	===============	0/0	100.00	99.58	megares	MEG_2614	Drugs:Phenicol:Phenicol_resistance_MFS_efflux_pumps:DHAP	
2064726533.fna	NZ_CP077755.1	2398301	2398798	-	DFRG	1-498/498	===============	0/0	100.00	100.00	megares	MEG_2579	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRG	
2064726533.fna	NZ_CP077755.1	2437667	2438086	-	FOSB	1-420/420	===============	0/0	100.00	99.29	megares	MEG_3009	Drugs:Fosfomycin:Fosfomycin_thiol_transferases:FOSB	
2064726533.fna	NZ_CP077755.1	2580618	2582060	+	LMRS	1-1443/1443	===============	0/0	100.00	99.17	megares	MEG_3599	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:LMRS	
2064726533.fna	NZ_CP077755.1	2773002	2773889	-	BLAZ	1-888/888	===============	0/0	100.00	99.78	megares	MEG_1411	Drugs:betalactams:Class_A_betalactamases:BLAZ	
2064726533.fna	NZ_CP077755.1	2773954	2775711	+	BLAR	1-1758/1758	===============	0/0	100.00	92.83	megares	MEG_1302	Drugs:betalactams:Penicillin_binding_protein_regulator:BLAR	
2064726533.fna	NZ_CP077755.1	2775701	2776081	+	BLAI	1-381/381	===============	0/0	100.00	95.28	megares	MEG_1287	Drugs:betalactams:Penicillin_binding_protein_regulator:BLAI	
