file	sequence	start	end	strand	gene	coverage	coverage_map	gaps	coverage_percent	identity_percent	database	accession	product	resistance	genome
2236627887.fna	NZ_CP092475.1	807530	809287	+	blaR1	1-1758/1758	===============	0/0	100.00	92.89	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM	2236627887
2236627887.fna	NZ_CP092475.1	809277	809657	+	blaI_of_Z	1-381/381	===============	0/0	100.00	95.54	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM	2236627887
2236627887.fna	NZ_CP092475.1	2708414	2709766	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.19	ncbi	NG_055983.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	2236627887
2236627887.fna	NZ_CP092475.1	2797289	2799295	+	mecA	1-2007/2007	===============	0/0	100.00	100.00	ncbi	NG_047945.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	2236627887
2999172154.fna	NZ_CP049976.1	427	1236	+	spw	1-810/810	===============	0/0	100.00	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw	AMINOGLYCOSIDE	2999172154
2999172154.fna	NZ_CP049976.1	3303	4787	+	lsa(E)	1-1485/1485	===============	0/0	100.00	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)	LINCOSAMIDE;STREPTOGRAMIN	2999172154
2999172154.fna	NZ_CP049976.1	4841	5644	+	lnu(B)	1-804/804	===============	0/0	100.00	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)	LINCOSAMIDE	2999172154
2999172154.fna	NZ_CP049976.1	9030	9800	-	ant(4')-Ia	1-771/771	===============	0/0	100.00	99.87	ncbi	NG_056101.1	aminoglycoside O-nucleotidyltransferase ANT(4')-Ia	KANAMYCIN;TOBRAMYCIN	2999172154
2999172154.fna	NZ_CP049976.1	33054	33434	-	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM	2999172154
2999172154.fna	NZ_CP049976.1	33424	35181	-	blaR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM	2999172154
2999172154.fna	NZ_CP049976.1	35288	36133	+	blaPC1	1-846/846	===============	0/0	100.00	99.41	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM	2999172154
2999172154.fna	NZ_CP049976.1	38875	39372	-	dfrG	1-498/498	===============	0/0	100.00	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG	TRIMETHOPRIM	2999172154
2999172154.fna	NZ_CP049976.1	643762	645681	-	tet(M)	1-1920/1920	===============	0/0	100.00	99.79	ncbi	NG_048213.1	tetracycline resistance ribosomal protection protein Tet(M)	TETRACYCLINE	2999172154
2999172154.fna	NZ_CP049976.1	1451176	1452603	+	fexA	1-1428/1428	===============	0/0	100.00	99.93	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA	CHLORAMPHENICOL;FLORFENICOL	2999172154
2999172154.fna	NZ_CP049976.1	2557504	2559510	-	mecA	1-2007/2007	===============	0/0	100.00	100.00	ncbi	NG_047939.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	2999172154
2999172154.fna	NZ_CP049976.1	2663750	2665102	+	tet(38)	1-1353/1353	===============	0/0	100.00	99.56	ncbi	NG_055983.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	2999172154
2999172154.fna	NZ_CP049976.1	2877733	2878529	-	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN	2999172154
2999172154.fna	NZ_CP049976.1	2885827	2887203	+	tet(L)	1-1377/1377	===============	0/0	100.00	99.86	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE	2999172154
2999172154.fna	NZ_CP049976.1	2887847	2888581	-	erm(T)	1-735/735	===============	0/0	100.00	100.00	ncbi	NG_047841.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)	MACROLIDE	2999172154
2999172154.fna	NZ_CP049976.1	2894849	2895712	+	ant(6)-Ia	1-864/864	===============	0/0	100.00	100.00	ncbi	NG_050582.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	STREPTOMYCIN	2999172154
NZ_CP077757.1.fna	NZ_CP077757.1	258248	259675	-	fexA	1-1428/1428	===============	0/0	100.00	99.79	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA	CHLORAMPHENICOL;FLORFENICOL	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1831657	1833009	-	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048134.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1868275	1869045	-	ant(4')-Ia	1-771/771	===============	0/0	100.00	99.87	ncbi	NG_056101.1	aminoglycoside O-nucleotidyltransferase ANT(4')-Ia	KANAMYCIN;TOBRAMYCIN	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1876309	1877112	-	lnu(B)	1-804/804	===============	0/0	100.00	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)	LINCOSAMIDE	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1877166	1878650	-	lsa(E)	1-1485/1485	===============	0/0	100.00	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)	LINCOSAMIDE;STREPTOGRAMIN	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1880717	1881526	-	spw	1-810/810	===============	0/0	100.00	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw	AMINOGLYCOSIDE	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1882229	1883092	-	ant(6)-Ia	1-864/864	===============	0/0	100.00	100.00	ncbi	NG_050582.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	STREPTOMYCIN	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1885665	1887041	+	tet(L)	1-1377/1377	===============	0/0	100.00	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1889746	1890480	-	erm(C)	1-735/735	===============	0/0	100.00	99.05	ncbi	NG_047809.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)	MACROLIDE	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1894399	1895195	+	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	1897915	1898295	+	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2361145	2361642	-	dfrG	1-498/498	===============	0/0	100.00	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG	TRIMETHOPRIM	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2400511	2400930	-	fosB-Saur	1-420/420	===============	0/0	100.00	99.29	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2735470	2736315	-	blaZ	1-846/846	===============	0/0	100.00	96.81	ncbi	NG_055999.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2736422	2738179	+	blaR1	1-1758/1758	===============	0/0	100.00	92.83	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM	NZ_CP077757.1
NZ_CP077757.1.fna	NZ_CP077757.1	2738169	2738549	+	blaI_of_Z	1-381/381	===============	0/0	100.00	95.28	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM	NZ_CP077757.1
2212168481.fna	NZ_CP092565.1	39209	41215	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	2212168481
2212168481.fna	NZ_CP092565.1	124615	125967	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048133.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	2212168481
2212168481.fna	NZ_CP092565.1	2365514	2365933	+	fosB-Saur	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN	2212168481
2212168481.fna	NZ_CP092565.1	2639894	2640688	-	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN	2212168481
2212168481.fna	NZ_CP092565.1	2640781	2641311	-	sat4	1-543/543	========/======	1/12	97.79	97.79	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN	2212168481
2212168481.fna	NZ_CP092565.1	2652104	2653570	+	msr(A)	1-1467/1467	===============	0/0	100.00	99.93	ncbi	NG_055998.1	ABC-F type ribosomal protection protein Msr(A)	MACROLIDE	2212168481
2212168481.fna	NZ_CP092565.1	2653669	2654568	+	mph(C)	1-900/900	===============	0/0	100.00	99.89	ncbi	NG_047991.1	Mph(C) family macrolide 2'-phosphotransferase	MACROLIDE	2212168481
2212168481.fna	NZ_CP092565.1	2662904	2663434	+	sat4	1-543/543	========/======	1/12	97.79	97.79	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN	2212168481
2212168481.fna	NZ_CP092565.1	2663527	2664321	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN	2212168481
1575502651.fna	NZ_CP035671.1	175662	176147	+	dfrC	1-486/486	===============	0/0	100.00	98.97	ncbi	NG_047752.1	trimethoprim-resistant dihydrofolate reductase DfrC	TRIMETHOPRIM	1575502651
1575502651.fna	NZ_CP035671.1	181069	181865	+	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN	1575502651
1575502651.fna	NZ_CP035671.1	1471177	1472529	-	tet(38)	1-1353/1353	===============	0/0	100.00	99.19	ncbi	NG_055983.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	1575502651
1575502651.fna	NZ_CP035671.1	1556763	1558769	+	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	1575502651
1575502651.fna	NZ_CP035671.1	2408929	2409774	-	blaZ	1-846/846	===============	0/0	100.00	96.69	ncbi	NG_055999.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM	1575502651
1575502651.fna	NZ_CP035671.1	2413822	2414202	+	blaI_of_Z	1-381/381	===============	0/0	100.00	95.01	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM	1575502651
1575502651.fna	NZ_CP035671.1	2420677	2421520	-	blaZ	1-846/846	========/======	2/2	99.76	96.34	ncbi	NG_055999.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM	1575502651
1575502651.fna	NZ_CP035671.1	2425561	2425934	+	blaI_of_Z	1-377/381	========/======	5/5	97.90	94.18	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM	1575502651
2212168474.fna	NZ_CP092563.1	39209	41215	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047940.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	2212168474
2212168474.fna	NZ_CP092563.1	124615	125967	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048133.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	2212168474
2212168474.fna	NZ_CP092563.1	2365896	2366315	+	fosB-Saur	1-420/420	===============	0/0	100.00	99.76	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN	2212168474
2212168474.fna	NZ_CP092563.1	2640276	2641070	-	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN	2212168474
2212168474.fna	NZ_CP092563.1	2641163	2641693	-	sat4	1-543/543	========/======	1/12	97.79	97.79	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN	2212168474
2212168474.fna	NZ_CP092563.1	2650029	2650928	-	mph(C)	1-900/900	===============	0/0	100.00	99.89	ncbi	NG_047991.1	Mph(C) family macrolide 2'-phosphotransferase	MACROLIDE	2212168474
2212168474.fna	NZ_CP092563.1	2651027	2652493	-	msr(A)	1-1467/1467	===============	0/0	100.00	99.93	ncbi	NG_055998.1	ABC-F type ribosomal protection protein Msr(A)	MACROLIDE	2212168474
2212168474.fna	NZ_CP092563.1	2663286	2663816	+	sat4	1-543/543	========/======	1/12	97.79	97.79	ncbi	NG_048072.1	streptothricin N-acetyltransferase Sat4	STREPTOTHRICIN	2212168474
2212168474.fna	NZ_CP092563.1	2663909	2664703	+	aph(3')-IIIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047418.1	aminoglycoside O-phosphotransferase APH(3')-IIIa	AMIKACIN;KANAMYCIN	2212168474
NZ_CP077755.1.fna	NZ_CP077755.1	260809	262236	-	fexA	1-1428/1428	===============	0/0	100.00	99.79	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA	CHLORAMPHENICOL;FLORFENICOL	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1820237	1821589	-	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048134.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1856855	1857625	-	ant(4')-Ia	1-771/771	===============	0/0	100.00	99.87	ncbi	NG_056101.1	aminoglycoside O-nucleotidyltransferase ANT(4')-Ia	KANAMYCIN;TOBRAMYCIN	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1864888	1865691	-	lnu(B)	1-804/804	===============	0/0	100.00	100.00	ncbi	NG_047923.1	lincosamide nucleotidyltransferase Lnu(B)	LINCOSAMIDE	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1865745	1867229	-	lsa(E)	1-1485/1485	===============	0/0	100.00	100.00	ncbi	NG_047935.1	ABC-F type ribosomal protection protein Lsa(E)	LINCOSAMIDE;STREPTOGRAMIN	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1869296	1870105	-	spw	1-810/810	===============	0/0	100.00	100.00	ncbi	NG_048075.1	ANT(9) family aminoglycoside nucleotidyltransferase Spw	AMINOGLYCOSIDE	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1870808	1871671	-	ant(6)-Ia	1-864/864	===============	0/0	100.00	100.00	ncbi	NG_050582.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	STREPTOMYCIN	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1874244	1875620	+	tet(L)	1-1377/1377	===============	0/0	100.00	100.00	ncbi	NG_048203.1	tetracycline efflux MFS transporter Tet(L)	TETRACYCLINE	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1878325	1879059	-	erm(C)	1-735/735	===============	0/0	100.00	99.05	ncbi	NG_047809.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(C)	MACROLIDE	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1882980	1883776	+	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1886670	1887515	-	blaPC1	1-846/846	===============	0/0	100.00	99.41	ncbi	NG_052065.1	BlaZ family penicillin-hydrolyzing class A beta-lactamase PC1	BETA-LACTAM	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1887622	1889379	+	blaR1	1-1758/1758	===============	0/0	100.00	99.94	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1889369	1889749	+	blaI_of_Z	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	1944106	1946112	-	mecA	1-2007/2007	===============	0/0	100.00	99.95	ncbi	NG_047939.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2398301	2398798	-	dfrG	1-498/498	===============	0/0	100.00	100.00	ncbi	NG_047756.1	trimethoprim-resistant dihydrofolate reductase DfrG	TRIMETHOPRIM	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2437667	2438086	-	fosB-Saur	1-420/420	===============	0/0	100.00	99.29	ncbi	NG_065844.1	FosB1/FosB3 family fosfomycin resistance bacillithiol transferase	FOSFOMYCIN	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2773002	2773847	-	blaZ	1-846/846	===============	0/0	100.00	96.81	ncbi	NG_055999.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	BETA-LACTAM	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2773954	2775711	+	blaR1	1-1758/1758	===============	0/0	100.00	92.83	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM	NZ_CP077755.1
NZ_CP077755.1.fna	NZ_CP077755.1	2775701	2776081	+	blaI_of_Z	1-381/381	===============	0/0	100.00	95.28	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM	NZ_CP077755.1
2194665735.fna	NZ_CP080249.1	39615	41621	-	mecA	1-2007/2007	===============	0/0	100.00	100.00	ncbi	NG_047937.1	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	METHICILLIN	2194665735
2194665735.fna	NZ_CP080249.1	41721	43478	+	mecR1	1-1758/1758	===============	0/0	100.00	99.89	ncbi	NG_051163.1	beta-lactam sensor/signal transducer MecR1	METHICILLIN	2194665735
2194665735.fna	NZ_CP080249.1	43478	43849	+	mecI_of_mecA	1-372/372	===============	0/0	100.00	100.00	ncbi	NG_055650.1	mecA-type methicillin resistance repressor MecI	METHICILLIN	2194665735
2194665735.fna	NZ_CP080249.1	50001	51428	+	fexA	1-1428/1428	===============	0/0	100.00	98.74	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA	CHLORAMPHENICOL;FLORFENICOL	2194665735
2194665735.fna	NZ_CP080249.1	146538	147890	+	tet(38)	1-1353/1353	===============	0/0	100.00	100.00	ncbi	NG_048133.1	tetracycline efflux MFS transporter Tet(38)	TETRACYCLINE	2194665735
2194665735.fna	NZ_CP080249.1	1479481	1480277	+	aph(2'')-Ih	70-866/894	.==============	0/0	89.15	82.43	ncbi	NG_047408.1	aminoglycoside O-phosphotransferase APH(2'')-Ih	AMIKACIN;GENTAMICIN;KANAMYCIN;TOBRAMYCIN	2194665735
2194665735.fna	NZ_CP080249.1	1480907	1481644	+	erm(B)	1-738/738	===============	0/0	100.00	100.00	ncbi	NG_047794.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	MACROLIDE	2194665735
2194665735.fna	NZ_CP080249.1	1481949	1482857	+	ant(6)-Ia	1-909/909	===============	0/0	100.00	100.00	ncbi	NG_047393.1	aminoglycoside nucleotidyltransferase ANT(6)-Ia	STREPTOMYCIN	2194665735
2194665735.fna	NZ_CP080249.1	1486310	1487047	+	erm(B)	1-738/738	===============	0/0	100.00	99.86	ncbi	NG_047797.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	MACROLIDE	2194665735
2194665735.fna	NZ_CP080249.1	1797554	1798981	+	fexA	1-1428/1428	===============	0/0	100.00	98.74	ncbi	NG_047857.1	chloramphenicol/florfenicol efflux MFS transporter FexA	CHLORAMPHENICOL;FLORFENICOL	2194665735
2194665735.fna	NZ_CP080249.1	2118811	2119191	-	blaI_of_Z	1-381/381	===============	0/0	100.00	95.54	ncbi	NG_047499.1	penicillinase repressor BlaI	BETA-LACTAM	2194665735
2194665735.fna	NZ_CP080249.1	2119181	2120938	-	blaR1	1-1758/1758	===============	0/0	100.00	92.61	ncbi	NG_047539.1	beta-lactam sensor/signal transducer BlaR1	BETA-LACTAM	2194665735
