#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
2236627887.fna	NZ_CP092475.1	1754387	1756321	+	isdB	1-1938/1938	========/======	1/3	99.85	98.71	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
2236627887.fna	NZ_CP092475.1	1837766	1838710	+	sspA	1-945/984	===============	0/0	96.04	96.93	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	1838912	1840093	+	sspB	1-1182/1182	===============	0/0	100.00	99.24	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	1840131	1840460	+	sspC	1-330/330	===============	0/0	100.00	99.70	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2004335	2007148	-	clfA	1-2841/2841	========/======	7/49	98.66	89.69	vfdb	NP_645581	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2237560	2241021	-	sdrE	1-3426/3426	========/======	4/72	99.47	96.92	vfdb	NP_645335	(sdrE) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2241415	2245422	-	sdrD	1-4044/4044	========/======	12/54	98.89	93.56	vfdb	NP_645334	(sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2245789	2248698	-	sdrC	1-2868/2868	========/======	5/46	99.93	93.51	vfdb	NP_645333	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2412994	2413716	+	sell	1-723/723	===============	0/0	100.00	99.45	vfdb	NP_645577	(sell) staphylococcal enterotoxin L precursor [Enterotoxin-like L (CVF065)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2413883	2414683	-	sec	1-801/801	===============	0/0	100.00	97.88	vfdb	NP_645576	(sec) staphylococcal enterotoxin C precursor [Enterotoxin C (CVF057)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2495339	2497414	-	geh	1-2073/2073	========/======	1/3	100.00	97.93	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2530110	2531444	-	essB	1-1335/1335	===============	0/0	100.00	95.43	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2531457	2531699	-	esaB	1-243/243	===============	0/0	100.00	93.42	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2531671	2532129	-	essA	1-459/459	===============	0/0	100.00	99.78	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2532129	2535158	-	esaA	1-3030/3030	===============	0/0	100.00	98.81	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2535241	2535534	-	esxA	1-294/294	===============	0/0	100.00	99.32	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2599652	2601507	-	coa	1-1868/1902	========/======	16/52	96.53	81.73	vfdb	NP_645021	(coa) staphylocoagulase precursor [Staphylocoagulase (VF0421)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2677753	2678898	-	cap8P	1-1146/1146	===============	0/0	100.00	99.04	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2678975	2680237	-	cap8O	1-1263/1263	===============	0/0	100.00	98.73	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2680291	2681178	-	cap8N	1-888/888	===============	0/0	100.00	98.76	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2681178	2681735	-	cap8M	1-558/558	===============	0/0	100.00	99.64	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2681746	2682951	-	cap8L	1-1206/1206	===============	0/0	100.00	99.58	vfdb	NP_644950	(cap8L) capsular polysaccharide synthesis enzyme Cap8L [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2687073	2688197	-	cap8G	1-1125/1125	===============	0/0	100.00	99.38	vfdb	NP_644945	(cap8G) capsular polysaccharide synthesis enzyme Cap8G [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2688201	2689310	-	cap8F	1-1110/1110	===============	0/0	100.00	98.56	vfdb	NP_644944	(cap8F) capsular polysaccharide synthesis enzyme Cap8F [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2689323	2690351	-	cap8E	1-1029/1029	===============	0/0	100.00	99.03	vfdb	NP_644943	(cap8E) capsular polysaccharide synthesis enzyme Cap8E [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2690341	2692164	-	cap8D	1-1824/1824	===============	0/0	100.00	99.29	vfdb	NP_644942	(cap8D) capsular polysaccharide synthesis enzyme Cap8D [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2692184	2692948	-	cap8C	1-765/765	===============	0/0	100.00	99.35	vfdb	NP_644941	(cap8C) capsular polysaccharide synthesis enzyme Cap8C [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2692951	2693637	-	cap8B	1-687/687	===============	0/0	100.00	93.01	vfdb	NP_644940	(cap8B) capsular polysaccharide synthesis enzyme Cap8B [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2693805	2694321	-	cap8A	1-516/516	========/======	1/1	100.00	97.10	vfdb	NP_644939	(cap8A) capsular polysaccharide synthesis enzyme  [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2736921	2738108	+	spa	1-1188/1479	=============..	0/0	80.32	97.98	vfdb	NP_644899	(spa) Immunoglobulin G binding protein A precursor [SpA (VF0017)] [Staphylococcus aureus subsp. aureus MW2]	
2236627887.fna	NZ_CP092475.1	2805600	2807918	-	adsA	1-2319/2319	===============	0/0	100.00	96.85	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]	
