#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
2212168325.fna	NZ_CP092561.1	152970	153527	+	cap8M	1-558/558	===============	0/0	100.00	99.64	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	153527	154414	+	cap8N	1-888/888	===============	0/0	100.00	99.44	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	154468	155730	+	cap8O	1-1263/1263	===============	0/0	100.00	99.05	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	155807	156952	+	cap8P	1-1146/1146	===============	0/0	100.00	99.56	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	299972	300265	+	esxA	1-294/294	===============	0/0	100.00	100.00	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	300348	303377	+	esaA	1-3030/3030	===============	0/0	100.00	98.91	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	303377	303835	+	essA	1-459/459	===============	0/0	100.00	98.26	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	303807	304049	+	esaB	1-243/243	===============	0/0	100.00	99.59	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	304062	305396	+	essB	1-1335/1335	===============	0/0	100.00	99.03	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	305418	309857	+	essC	1-4440/4440	===============	0/0	100.00	98.51	vfdb	NP_645079	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	309887	310279	+	esaC	1-393/393	===============	0/0	100.00	97.71	vfdb	NP_645081	(esaC) type VII secretion system protein secreted protein EsxC [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	310295	310609	+	esxB	1-315/315	===============	0/0	100.00	97.46	vfdb	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	337846	339921	+	geh	1-2073/2073	========/======	1/3	100.00	99.13	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	582393	585242	+	sdrC	1-2868/2868	========/======	5/22	99.30	93.83	vfdb	NP_645333	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	585609	589457	+	sdrD	1-3855/4044	========/======	5/14	95.08	93.13	vfdb	NP_645334	(sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	590124	593585	+	sdrE	1-3426/3426	========/======	3/72	99.47	95.03	vfdb	NP_645335	(sdrE) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	841088	843949	+	clfA	1-2841/2841	========/======	6/37	99.72	89.93	vfdb	NP_645581	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	1009087	1009416	-	sspC	1-330/330	===============	0/0	100.00	99.70	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	1009454	1010635	-	sspB	1-1182/1182	===============	0/0	100.00	99.83	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	1010717	1011745	-	sspA	1-984/984	========/======	1/45	100.00	94.85	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	1093663	1095591	-	isdB	1-1938/1938	========/======	1/9	99.54	98.45	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
2212168325.fna	NZ_CP092561.1	1095794	1096846	-	isdA	1-1053/1053	===============	0/0	100.00	99.91	vfdb	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
2212168325.fna	NZ_CP092561.1	1097055	1097738	+	isdC	1-684/684	===============	0/0	100.00	100.00	vfdb	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
2212168325.fna	NZ_CP092561.1	1097738	1098814	+	isdD	1-1077/1077	===============	0/0	100.00	99.72	vfdb	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	1098811	1099689	+	isdE	1-879/879	===============	0/0	100.00	100.00	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
2212168325.fna	NZ_CP092561.1	1099702	1100667	+	isdF	1-966/966	===============	0/0	100.00	99.69	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	1100729	1101463	+	srtB	1-735/735	===============	0/0	100.00	99.59	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	1101482	1101805	+	isdG	1-324/324	===============	0/0	100.00	99.69	vfdb	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
2212168325.fna	NZ_CP092561.1	1129443	1130402	-	hly/hla	1-960/960	===============	0/0	100.00	99.79	vfdb	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	1507876	1509336	-	ebp	1-1461/1461	===============	0/0	100.00	99.80	vfdb	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	1850108	1851076	-	lukF-PV	1-969/978	========/======	2/2	98.98	82.37	vfdb	NP_646195	(lukF-PV) Panton-Valentine leukocidin chain F precursor [PVL (VF0018)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2027660	2029081	-	map	1-1428/1755	========/====..	5/10	80.91	89.37	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]	
2212168325.fna	NZ_CP092561.1	2029470	2030462	+	hlb	1-993/993	===============	0/0	100.00	99.19	vfdb	YP_186826	(hlb) beta-hemolysin [<beta>-hemolysin (VF0002)] [Staphylococcus aureus subsp. aureus COL]	
2212168325.fna	NZ_CP092561.1	2059976	2060110	-	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2249217	2251637	+	hysA	1-2418/2448	========/======	3/5	98.73	94.67	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2452013	2453323	+	sbi	1-1314/1314	========/======	1/3	99.77	98.17	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2453859	2454788	+	hlgA	1-930/930	===============	0/0	100.00	99.68	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2455355	2456302	+	hlgC	1-948/948	===============	0/0	100.00	99.47	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2456304	2457281	+	hlgB	1-978/978	===============	0/0	100.00	99.80	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2541614	2544499	-	fnbB	1-2832/2832	========/======	24/98	99.22	85.87	vfdb	NP_647237	(fnbB) fibronectin-binding protein B [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2545497	2548296	-	fnbA	1-2815/3048	========/=====.	4/23	91.73	95.96	vfdb	NP_647238	(fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2721180	2723813	-	clfB	1-2724/2724	========/======	7/96	96.59	90.87	vfdb	NP_647368	(clfB) Clumping factor B adhesin [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2730886	2732415	-	aur	1-1530/1530	===============	0/0	100.00	99.67	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2772562	2773122	-	icaR	1-561/561	===============	0/0	100.00	99.82	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2773286	2774524	+	icaA	1-1239/1239	===============	0/0	100.00	99.84	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2774488	2774793	+	icaD	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2774790	2775662	+	icaB	1-873/873	===============	0/0	100.00	99.89	vfdb	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2775649	2776701	+	icaC	1-1053/1053	===============	0/0	100.00	99.33	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
2212168325.fna	NZ_CP092561.1	2777036	2779081	-	lip	1-2046/2046	===============	0/0	100.00	98.97	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]	
