#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
1575502651.fna	NZ_CP035671.1	526131	528065	+	isdB	1-1938/1938	========/======	1/3	99.85	98.71	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]	
1575502651.fna	NZ_CP035671.1	611706	612671	+	sspA	1-984/984	========/======	1/18	98.17	95.53	vfdb	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	612753	613934	+	sspB	1-1182/1182	===============	0/0	100.00	99.24	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	613972	614301	+	sspC	1-330/330	===============	0/0	100.00	99.70	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	775949	778780	-	clfA	1-2841/2841	========/======	6/31	99.30	90.11	vfdb	NP_645581	(clfA) Clumping factor A fibrinogen-binding protein [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1009110	1012571	-	sdrE	1-3426/3426	========/======	4/72	99.47	96.98	vfdb	NP_645335	(sdrE) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1012964	1017055	-	sdrD	1-4044/4044	========/======	12/66	99.78	93.27	vfdb	NP_645334	(sdrD) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1017422	1020217	-	sdrC	1-2868/2868	========/======	9/76	97.42	93.45	vfdb	NP_645333	(sdrC) Ser-Asp rich fibrinogen-binding bone sialoprotein-binding protein [SDr (VF0019)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1258236	1260311	-	geh	1-2073/2073	========/======	1/3	100.00	97.93	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1292998	1294332	-	essB	1-1335/1335	===============	0/0	100.00	95.43	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1294345	1294587	-	esaB	1-243/243	===============	0/0	100.00	93.42	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1294559	1295017	-	essA	1-459/459	===============	0/0	100.00	99.78	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1295017	1298046	-	esaA	1-3030/3030	===============	0/0	100.00	98.81	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1298129	1298422	-	esxA	1-294/294	===============	0/0	100.00	99.32	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1362483	1364338	-	coa	1-1868/1902	========/======	16/52	96.53	81.78	vfdb	NP_645021	(coa) staphylocoagulase precursor [Staphylocoagulase (VF0421)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1440581	1441726	-	cap8P	1-1146/1146	===============	0/0	100.00	98.95	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1441803	1443065	-	cap8O	1-1263/1263	===============	0/0	100.00	98.73	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1443119	1444006	-	cap8N	1-888/888	===============	0/0	100.00	98.76	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1444006	1444563	-	cap8M	1-558/558	===============	0/0	100.00	99.64	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1444574	1445779	-	cap8L	1-1206/1206	===============	0/0	100.00	99.67	vfdb	NP_644950	(cap8L) capsular polysaccharide synthesis enzyme Cap8L [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1449901	1451025	-	cap8G	1-1125/1125	===============	0/0	100.00	99.38	vfdb	NP_644945	(cap8G) capsular polysaccharide synthesis enzyme Cap8G [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1451029	1452138	-	cap8F	1-1110/1110	===============	0/0	100.00	98.56	vfdb	NP_644944	(cap8F) capsular polysaccharide synthesis enzyme Cap8F [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1452151	1453179	-	cap8E	1-1029/1029	===============	0/0	100.00	99.03	vfdb	NP_644943	(cap8E) capsular polysaccharide synthesis enzyme Cap8E [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1453169	1454992	-	cap8D	1-1824/1824	===============	0/0	100.00	99.29	vfdb	NP_644942	(cap8D) capsular polysaccharide synthesis enzyme Cap8D [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1455012	1455776	-	cap8C	1-765/765	===============	0/0	100.00	99.35	vfdb	NP_644941	(cap8C) capsular polysaccharide synthesis enzyme Cap8C [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1455779	1456465	-	cap8B	1-687/687	===============	0/0	100.00	92.87	vfdb	NP_644940	(cap8B) capsular polysaccharide synthesis enzyme Cap8B [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1456633	1457149	-	cap8A	1-516/516	========/======	1/1	100.00	97.29	vfdb	NP_644939	(cap8A) capsular polysaccharide synthesis enzyme  [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1499683	1501185	+	spa	1-1479/1479	========/======	2/24	100.00	96.74	vfdb	NP_644899	(spa) Immunoglobulin G binding protein A precursor [SpA (VF0017)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1564133	1566451	-	adsA	1-2319/2319	===============	0/0	100.00	96.85	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1618640	1622191	+	cna	1-3552/3552	===============	0/0	100.00	98.39	vfdb	NP_647429	(cna) collagen adhesin precursor [CNA (VF0005)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1636722	1638767	+	lip	1-2046/2046	===============	0/0	100.00	98.63	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1639158	1640210	-	icaC	1-1053/1053	===============	0/0	100.00	97.25	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1643231	1643536	-	icaD	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1643500	1644738	-	icaA	1-1239/1239	===============	0/0	100.00	99.76	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1644903	1645463	+	icaR	1-561/561	===============	0/0	100.00	99.47	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1682947	1684476	+	aur	1-1530/1530	===============	0/0	100.00	90.26	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1691552	1693959	+	clfB	5-2394/2724	========/=====.	7/36	87.41	91.60	vfdb	NP_647368	(clfB) Clumping factor B adhesin [Clumping factor (VF0004)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1837297	1840344	+	fnbA	1-3048/3048	===============	0/0	100.00	99.97	vfdb	NP_647238	(fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1841025	1843898	+	fnbB	1-2832/2832	========/======	1/42	100.00	98.19	vfdb	NP_647237	(fnbB) fibronectin-binding protein B [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1932576	1933553	-	hlgB	1-978/978	===============	0/0	100.00	93.56	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1933555	1934502	-	hlgC	1-948/948	===============	0/0	100.00	92.93	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1935069	1935997	-	hlgA	1-930/930	========/======	1/1	99.89	99.03	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	1936520	1937798	-	sbi	1-1279/1314	========/======	2/6	97.11	93.92	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	2137781	2140198	-	hysA	1-2418/2448	========/======	2/2	98.73	92.85	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	2329019	2329153	+	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	2347101	2347924	-	hlb	170-993/993	..=============	0/0	82.98	98.91	vfdb	YP_186826	(hlb) beta-hemolysin [<beta>-hemolysin (VF0002)] [Staphylococcus aureus subsp. aureus COL]	
1575502651.fna	NZ_CP035671.1	2384774	2385265	+	sak	1-492/492	===============	0/0	100.00	99.59	vfdb	NP_646702	(sak) Staphylokinase precursor [Staphylokinase (VF0021)] [Staphylococcus aureus subsp. aureus MW2]	
1575502651.fna	NZ_CP035671.1	2386343	2386792	-	chp	1-450/450	===============	0/0	100.00	99.33	vfdb	YP_001332911	(chp) chemotaxis-inhibiting protein CHIPS [CHIPS (VF0424)] [Staphylococcus aureus subsp. aureus str. Newman]	
1575502651.fna	NZ_CP035671.1	2387474	2387824	+	scn	1-351/351	===============	0/0	100.00	99.72	vfdb	YP_001332910	(scn) complement inhibitor SCIN [SCIN (VF0425)] [Staphylococcus aureus subsp. aureus str. Newman]	
1575502651.fna	NZ_CP035671.1	2389585	2391332	+	map	1-1755/1755	========/======	2/7	99.60	90.71	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]	
